,text,id,category
1144,"Gel Glitter Pens - 12 colored pens with glitter ink. With smooth even flow these pens won't bleed. Comes with a protective case. MAKE AWESOME ART THAT POPS!
I love these pens! Smooth consistent color application every time. I have spent a lot more on other pens that don't work nearly as well as Moogs. I was so happy with them I ordered an additional set.",R39AKASTQCA46F,Home_v1_00
1145,"TwinkleWorld Wall Quotes Decal stickers decor Kiss me Measure (width: 30"")Stricker
Excellent product, exceptional customer service! . Loved this so much I'm placing another order with them for customized decals and am very happy with the process.",R26IYMFAJAUU7B,Home_v1_00
1146,"Spring Tension Hoops - Assorted, 7 inches
I would not buy this product. It does not maintain any tension on my work. I tried pulling my work taught once hoop was on and it loosens in seconds. Waste of money.",R1VS5GPV6CLYS7,Home_v1_00
1147,"Spoga Wall Mounted Mop, Broom, and Sports Equipment Storage Organiser
not too hard to install as long as you have a drill.  Works well.  I have at least six items hanging on it, some pretty heavy, and it's holding up great",R1QEB52JMN9H5D,Home_v1_00
1148,"100pcs Antique Silver Color Sword Alloy Fit Handmade Findings Crafts Jewelry Making Charms
Nice charms, resembling athames/ankhs a bit as well as swords. Useful game tokens as well as charms. Every one I got was straight and shiny without defects. Worth it.",R29ILHUIT6XNCT,Home_v1_00
1149,"S&T 376900 Microfiber Dish Drying Mat, Cream
It's exactly what I had been looking for to put out in the kitchen at Christmas time. I like to have a little bit of decoration in every room if I can. This was perfect.",RQHE58UPYTCCC,Home_v1_00
1150,"AcuRite 09150 smartHUB with My AcuRite Remote Monitoring App
I found the distance that the signal from a temperature sensor to be very limited.  And as for trying to get a signal from inside a freezer or refrigerator...it was not good at all.",R1EFG7P8DD7WYJ,Home_v1_00
1151,"LoRan Needle Necessities Kit
The needles are fine, and the case gets the job done. But the magnet on the case is weak, and the threader is very flimsy and doesn't fit through all my needle holes. Not a great set.",RE4W3HHE1OHYA,Home_v1_00
1152,"CRESNEL Heavy Duty Stainless Steel Clothes Drying Rack - Rust-proof Guarantee - Premium Quality
I bought this for drying my surfing wetsuits and was greatly disappointed.  The cheap metal rusted out within a few weeks, leaving marks on drying items.",R73HIVVGYMI47,Home_v1_00
1153,"Prayer to St. Rita of Cascia Holy Card (HC9-023E) - Laminated
The card writings are way toooooooooooo small. Cannot be read properly during the night. It hurts my eyes to read the writing at night when they are too small.",R3QFHEY91LUVBX,Home_v1_00
1154,"Divine Mercy Poster in English or Spanish, 13"" x 17"" - MADE IN ITALY
Bought one for myself and one for my mom. They are perfect. I'm not going to be the one that says a picture of Jesus doesn't look right. It's hard enough getting into Heaven.",R2BPIWGNOIE9TA,Home_v1_00
1155,"Ipow Wonder Magic Clothes Closet Hangers Clothing Organizer-set of 6
These  hangars are very nice.  I have plastic ones and some have held up and some have not; they don't seem to be able to bear the weight.  I will purchase more of these as needed.",R1TAWXM3863PIE,Home_v1_00
1156,"Graber 1-Inch Round Cafe Curtain Clips, Nickel - 14 Clips per Package
The items I received were not 1-inch.  They are barely over 3/4 inch (13/16ths) and not big enough for my purpose.  I needed them to be 1 inch in size.",R28BP88V0AQV33,Home_v1_00
1157,"Brabantia Iron Rest, Heat Resistant Silicone, Blue
imagine my surprise when I purchased a Rowenta iron and it would not fit the current hanger. this unit is easy to install and fits. couldn't ask for more.",RDIDH1H82PD2T,Home_v1_00
1158,"SureGuard Mattress Protector - 100% Waterproof, Hypoallergenic - Premium Fitted Cotton Terry Cover - 10 Year Warranty
I like soft, terry cover, and the quality seems good so far (I have't washed it yet) as it seems thicker than another brand I had previously purchased.",R3JT6HGE37PI0Y,Home_v1_00
1159,"Twin Camle Mandala Tapestry , Indian Hippie Wall Hanging , Bohemian Wall Hanging, Bedspread Beach Coverlet Throw Decor Wall Art
My daughter loves this hanging over her wall in her room or draped over her bed. Adds an international flare to her decor. Nice fabric and beautiful colors!",R1LEYEMRR0HXJR,Home_v1_00
1160,"Necklace Holder Wall Mount Jewelry Organizer Hanging Bracelet Rack Closet Storage with Shelf
I bought this as a gift for my wife to keep her necklaces tangle free and organized. The only problem I have now is she wants more necklaces now that they're all organized!",R29Z1DZVEJJQN5,Home_v1_00
1161,"Bissell PowerEdge Pet Hard Floor Corded Vacuum, 81L2A (Same as 81L2T)
This item does not work. Does not pick up dog hair.  Wrote to Bissell and they will not return because I did not buy from them. Passed the deadline for Amazon to return it.<br />Barbara Klein",R2E160Y8NEJ4B9,Home_v1_00
1162,"I Love Beer Poster Print, 24x36 Collections Poster Print, 24x36
I wanted this poster from the minute I found it inside the table at Pickle Barrel.  Brief Google search later and I found it.  Very cool!  Perfect size for over my beer fridge!",R2AYZHWFJC3N6O,Home_v1_00
1163,"Shark Cordless Pet Perfect Hand Vac (SV75Z)
Best hand vacuum out there.  I am able to quick cleanups without bringing the vacuum out.  It has a solid sucking power that is amazing.  It is easy to use and store.",R20278DVSF7HQ4,Home_v1_00
1164,"Trade Linker 450 Thread Count 100-Percent Egyptian Cotton Sateen Sheet Set
Soft and look nice. Have a plastic smell that was still present after washing and drying. Fitted sheet fit my deep mattress but flat sheet didn't hang long enough on bed. Would not buy again but ok.",R2NOZ2U8HAYZ9L,Home_v1_00
1165,"DECORA Colors Wiggly Googly Eyes With Eyelash With Self-adhesive DIY Scrapbooking Crafts
The eyes are fine, I was just surprised that it was such a small container, as it appears much larger in the photo.  I am certainly well supplied for a while!",RYNRY5GVG7S9U,Home_v1_00
1166,"12"" Vintage France Paris Colourful French Country Tuscan Style Paris Wood Wall Clock
A beautiful clock. The handles are a little fragile and tend to get stuck, so you have to adjust them a little bit, but goes perfectly with our Tuscan decor.",R2H9GJ5OG38390,Home_v1_00
1167,"Lily Sugar 'N Cream Yarn
Love the fall coloring of this cone!  Colors and deep and elegant.  Made into wonderful potholders.  Always buy Sugar 'n Cream for 100% cotton needs.  Never fails to please.",RC97GD1LSTQR,Home_v1_00
1168,"Sleep Better 2-Inch Visco Elastic Memory Foam Mattress Topper
We use this on the blow-up bed when my kids have too many overnight guests. They all say it makes the bed more comfortable than their own beds at home. All the stars for this product.",R1A8RB5K2IT74C,Home_v1_00
1169,"Late Night DJ by Ernie Barnes (21x25 inches - Unframed Art Print)
I'm a huge fan of Ernie Barnes art work.  This looks fantastic on my wall along with my other Ernie Barnes collection.  Shipping and delivery was fast.  I would buy from this seller again!",R11LY4TKJAW6O3,Home_v1_00
1170,"Dyson DC56 Hard Floor Cleaning Wipes- 1 pack
I bought these as a replacement for the wipes that were specific to Wood floors.  I have tile/wood in the house and these performed and cleaned as well on tile/wood. Definitely recommend!",R32KPLJQP68XKS,Home_v1_00
1171,"EasyClean
Like this a lot.  Good suction, easy easy clean out!!  Perfect for my use.  I keep it by the cat box, and clean up that area at least 3-4 times a day.  Would be perfect if it had a retractable cord.",R33JKSUL2LZYJW,Home_v1_00
1172,"Cotton Linen Square Decorative Throw Pillow Case Cushion Cover (Sunshine) 18 ""X18""
Pillow as pictured and nice but it didn't match what I was gong for.  Can't be returned, however, so look at it as final sale.  Theyonly allow UPS in box which negates any refund amount.",R1OFC76ABVEPT8,Home_v1_00
1173,"Poo-Pourri Before-You-Go Toilet Spray Bottle
Great invention!  Every time your um...&#34;waste&#34; hits the water, it releases fragrance.  Now no one will ever know what you've dropped (unless toucan't control your vocals, lol)",R2OSHNVIEVAEFA,Home_v1_00
1174,"Holmes Mini High Velocity Personal Fan
It is small and takes up very little space on my desk.  It is also easy to move around to use in other places.  It produces a gentle breeze of air, and is not too loud.",R3RGI7307NS0TN,Home_v1_00
1175,"Doctor Who TARDIS Shower Rack
Hangs solid. Looks good. Only wish is that It had something to help it stay balanced as it rocks from side to side as shampoo and soap is removed or added",R12KKQRFHYHB39,Home_v1_00
1176,"Zenna Home 9227WWBB, Slimline Rolling Storage Shelf, White
My husband assembled it with not much difficulty.  It fits in a very small space in my bathroom and I am well satisfied with it.  I would recommend it.",R2ISPG7DKRKZE0,Home_v1_00
1177,"Yin Yang Asian Symbol Stencil - Stencil Only - 10 Mil Medium-Duty
Was expecting a circular stencil which is what I needed.. It is only the &#34;paisley&#34; design .... Will have to &#34;punt&#34; to make it work for what I needed it for",R3SFJPJYXNKYB1,Home_v1_00
1178,"Song of India - India Temple Incense, 120 Stick Pack, (IN9)
I love this stuff. I burn a stick before I go to bed every night. It makes my room smell really nice and while I can't prove it, I think it helps me sleep better. The shipping is always dependable",R1S9SLSX0GHD0Y,Home_v1_00
1179,"5 Mini Birds Flying Birds Shape 3d DIY Silicone Mold Tray Cake Decorating Mold Chocolate Candy Making Mold Tools Clay Sculpture Shaping Mold Tools
These do make great little birds but can't get the feet to come out attached -- haven't tried packing them tight and baking yet, but when I do I'll update my review",RLKVUH7JDMLG5,Home_v1_00
1180,"Bissell Pet Hair Eraser Handheld Vacuum, Corded, 33A1- PARENT
I've only had it for a day, but man this thing really sucks in the best way possible. It's small, but powerful. It only took a minute to clean my couch of all my dogs fur.",RSK7SGHNWLQ2C,Home_v1_00
1181,"Cricut Phrase Cartridge
I love the unique shapes available with this catridge - I am having fun combining and customizing my own designs, with how this catrdige is set up I can do so with relative ease :D",R2N0Q8WX2JGBRC,Home_v1_00
1182,"Embroidery Thread - 120 Variety Polyester Spools, Beautiful Colors Perfectly Match Brother/Singer Machines, FREE Bonuses
I absolutely love the machine embroidery thread. All the colors are beautiful, and the quality is better than what I have been buying in the craft stores.",RIPE7G22Y6P4O,Home_v1_00
1183,"Rowenta IS6202 Partner of Fashion Full Size Garment Steamer with Retractable Pole and Foot Operated On-Off Switch, 1500W, Purple
The steam holes are just so tiny in this iron and yet it is as light as you'd expect from Rowenta.  The steam comes out evenly and temps are adjustable.  It even irons silk blouses beautifully.",RRPMWSONRFXOL,Home_v1_00
1184,"OXO SteeL Dish Brush
I love OXO products but this one could use a little firmer bristles.  I use it on my &#34;grill cast iron skillet&#34; and it takes more than this to get the pan clean.",RHJFD3WSV4MIF,Home_v1_00
1185,"Woodwick Candle Warm Woods Trilogy Large Jar
I love this candle... but mine wasn't bought through Amazon, it came from another retailer after my amazon order arrived melted and upside down, rendering it unusable.",R3AIIDVQHD56NO,Home_v1_00
1186,"AcuRite 01057RM Color Weather Station Display & 5-in-1 Weather Environment System with My AcuRite Remote Monitoring App
Very fun, cool and useful.  Only complaint is the you have to touch a button to light up the screen, and then when you do it turns off way too fast.  But it works well!",R24C2U27G93Q4D,Home_v1_00
1187,"Westport Stripe Plisse Ruffled Edge Lightweight Bedspread
Exactly what I wanted. It's a very lightweight cotton plisse perfect for summertime. Easy to wash and dry. Just like the cotton plisse material I remember from my childhood.",R2VGKXBWYH3DJJ,Home_v1_00
1188,"Hosley Premium Grade, Concentrated Gardenia, Highly Scented, Reed Diffuser Refill Oi- Box of 4 / 230 ml (7.75 fl oz) Each - Made in USA. Ideal for Aromatherapy, Reiki, Meditation, Spa
Fragrance not as strong as I  wanted and more scents should be available, such as 4 bottles of different fragrances.<br /><br />(costs high when shipping is included)",RTF0XLWEL0YLC,Home_v1_00
1189,"Milano Collection Luxurious Premier Quality Down Alternative Comforter
for the price it is a nice comforter. Still too early to tell if it keeps my son warm as it is only August. We will probably use his Ikea down comforter for summer under this one. Nice neutral color.",R5MPH7NKJYML7,Home_v1_00
1190,"Zenna Home 35633BNP, NeverRust  Aluminum Tension Curved Shower Curtain Rod, 50 to 72-Inch, Satin Nickel
Lightweight construction and easy enough to assembly. It tightens firmly into place without the need to drill into the wall. The brushed finish fits in with the rest of the bathroom. Good purchase.",R1HB9YN1OMINMF,Home_v1_00
1191,"Kiera Grace Aster Round Wall Clock,10-Inch
I haven't even had it a week and it messes up (where the battery touches the metal). Don't buy this. It's officially dead and in a cabinet. Move along to another clock.",R1I8BMWL92OIL0,Home_v1_00
